frame,centoid_x,centroid_y,blob_orient,area,grey,spine_length,width,perimeter,collision_flag,...79,id,name,trial,condition,group,odor_a_x,odor_a_y,spinepoint_x_1_conv,spinepoint_y_1_conv,spinepoint_x_2_conv,spinepoint_y_2_conv,spinepoint_x_3_conv,spinepoint_y_3_conv,spinepoint_x_4_conv,spinepoint_y_4_conv,spinepoint_x_5_conv,spinepoint_y_5_conv,spinepoint_x_6_conv,spinepoint_y_6_conv,spinepoint_x_7_conv,spinepoint_y_7_conv,spinepoint_x_8_conv,spinepoint_y_8_conv,spinepoint_x_9_conv,spinepoint_y_9_conv,spinepoint_x_10_conv,spinepoint_y_10_conv,spinepoint_x_11_conv,spinepoint_y_11_conv,spinepoint_x_12_conv,spinepoint_y_12_conv,odor_a_x_rot,odor_a_y_rot,contourpoint_x_1_conv,contourpoint_y_1_conv,contourpoint_x_2_conv,contourpoint_y_2_conv,contourpoint_x_3_conv,contourpoint_y_3_conv,contourpoint_x_4_conv,contourpoint_y_4_conv,contourpoint_x_5_conv,contourpoint_y_5_conv,contourpoint_x_6_conv,contourpoint_y_6_conv,contourpoint_x_7_conv,contourpoint_y_7_conv,contourpoint_x_8_conv,contourpoint_y_8_conv,contourpoint_x_9_conv,contourpoint_y_9_conv,contourpoint_x_10_conv,contourpoint_y_10_conv,contourpoint_x_11_conv,contourpoint_y_11_conv,contourpoint_x_12_conv,contourpoint_y_12_conv,contourpoint_x_13_conv,contourpoint_y_13_conv,contourpoint_x_14_conv,contourpoint_y_14_conv,contourpoint_x_15_conv,contourpoint_y_15_conv,contourpoint_x_16_conv,contourpoint_y_16_conv,contourpoint_x_17_conv,contourpoint_y_17_conv,contourpoint_x_18_conv,contourpoint_y_18_conv,contourpoint_x_19_conv,contourpoint_y_19_conv,contourpoint_x_20_conv,contourpoint_y_20_conv,contourpoint_x_21_conv,contourpoint_y_21_conv,contourpoint_x_22_conv,contourpoint_y_22_conv,tail_vector_x,tail_vector_y,head_vector_x,head_vector_y,midpoint_speed,midpoint_speed_bl,midpoint_distance,midpoint_distance_bl,distance_to_sp,head_vector_angular_speed,tail_vector_angular_speed,abs_head_vector_angular_speed,abs_tail_vector_angular_speed,head_vel_forward,tail_vel_forward,head_vel_forward_bl,tail_vel_forward_bl,na_flag_flip,head_vector_extended_x,head_vector_extended_y,bending_angle,abs_bending_angle,bearing_angle,heading_angle,distance_to_odor,odor_orientation,odor_speed,pref,spinepoint_x_1,spinepoint_x_2,spinepoint_x_3,spinepoint_x_4,spinepoint_x_5,spinepoint_x_6,spinepoint_x_7,spinepoint_x_8,spinepoint_x_9,spinepoint_x_10,spinepoint_x_11,spinepoint_x_12,spinepoint_y_1,spinepoint_y_2,spinepoint_y_3,spinepoint_y_4,spinepoint_y_5,spinepoint_y_6,spinepoint_y_7,spinepoint_y_8,spinepoint_y_9,spinepoint_y_10,spinepoint_y_11,spinepoint_y_12,contourpoint_x_1,contourpoint_x_2,contourpoint_x_3,contourpoint_x_4,contourpoint_x_5,contourpoint_x_6,contourpoint_x_7,contourpoint_x_8,contourpoint_x_9,contourpoint_x_10,contourpoint_x_11,contourpoint_x_12,contourpoint_x_13,contourpoint_x_14,contourpoint_x_15,contourpoint_x_16,contourpoint_x_17,contourpoint_x_18,contourpoint_x_19,contourpoint_x_20,contourpoint_x_21,contourpoint_x_22,contourpoint_y_1,contourpoint_y_2,contourpoint_y_3,contourpoint_y_4,contourpoint_y_5,contourpoint_y_6,contourpoint_y_7,contourpoint_y_8,contourpoint_y_9,contourpoint_y_10,contourpoint_y_11,contourpoint_y_12,contourpoint_y_13,contourpoint_y_14,contourpoint_y_15,contourpoint_y_16,contourpoint_y_17,contourpoint_y_18,contourpoint_y_19,contourpoint_y_20,contourpoint_y_21,contourpoint_y_22,distance_from_sp,HCs,HC_flag,HCs_right,HCs_left,HC_angle,Abs_HC_angle,HC_reorientation,run_flag,run_direction,step_boolean,IS_angle,Abs_IS_angle,IS_reorientation,IS_interval,IS_distance,run_speed,step_idx,step_extr,gt_1min,minima,IS_distance_bl,run_speed_bl,flanks
835,61.2451,18.4423,-0.769882,663,25301,4.08429632891634,0.864242,9.31544,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.73922,-17.06174,62.4435,-17.34394,62.15446,-17.58004,61.87696,-17.79632,61.58604,-18.03554,61.31642,-18.281,61.053,-18.53372,60.78802,-18.80756,60.54658,-19.07756,60.32474,-19.3331,60.08156,-19.64556,59.88442,-19.8876,0,0,62.73922,-17.06174,62.73384,-17.53858,62.47428,-17.81524,62.20168,-18.04576,61.92362,-18.29068,61.66872,-18.53202,61.42606,-18.78122,61.16688,-19.0376,60.90308,-19.2804,60.65256,-19.50854,60.35958,-19.7868,59.88442,-19.8876,59.89748,-19.38312,60.09908,-19.03478,60.2981,-18.75074,60.52078,-18.45588,60.7981,-18.1696,61.08432,-17.91492,61.37434,-17.6747,61.68034,-17.44602,61.96132,-17.24698,62.26378,-17.05098,-0.524615919849627,-0.436168323326015,-0.465019999999988,-0.568000000000001,2.74790104043076,0.679730480156931,5.95148188794729,1.47217952241306,5.46721500385709,-14.8121973167681,-20.0727830243071,14.8121973167681,20.0727830243071,1.56461451935949,1.46200397490044,0.387028558473131,0.361646452775692,FALSE,-1.50448,-1.61002,6.04471639125421,6.04471639125421,56.3418349606698,68.1819749639455,63.9835785386876,towards,0.00963518180206803,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
836,61.1196,18.5602,-0.779757,656,25879,4.08383306372794,0.858905,9.33953,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.63904,-17.16286,62.34198,-17.4364,62.05224,-17.68322,61.7966,-17.89544,61.49994,-18.15514,61.24334,-18.39126,60.96648,-18.64898,60.70416,-18.92154,60.46682,-19.19142,60.24436,-19.4592,60.01672,-19.77574,59.84014,-20.02972,0,0,62.63904,-17.16286,62.6299,-17.62918,62.37126,-17.91828,62.12686,-18.14178,61.84692,-18.40146,61.60582,-18.63532,61.34722,-18.8896,61.08732,-19.13944,60.83092,-19.38344,60.57608,-19.61858,60.2991,-19.90004,59.84014,-20.02972,59.82042,-19.52658,60.00932,-19.17598,60.20984,-18.87692,60.43082,-18.58148,60.70278,-18.29388,61.00186,-18.03336,61.27656,-17.79982,61.591,-17.54608,61.85432,-17.34692,62.16036,-17.14864,-0.518527878103973,-0.450667670653139,-0.450099999999999,-0.584320000000002,2.11647731478503,0.523539283348633,6.08376172012136,1.50490072762235,5.59669068678983,-9.54369647801507,-17.3890122333613,9.54369647801507,17.3890122333613,1.48556162965279,1.13544521969392,0.367473757231196,0.28086772886605,FALSE,-1.48322,-1.6206,6.0192396554715,6.0192396554715,57.7097689915769,70.0018377225703,63.9451729119814,towards,0.0105812700603049,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
837,61.0928,18.6322,-0.784014,660,25848,3.98619779482772,0.896671,9.04159,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.5636,-17.23414,62.26434,-17.50168,61.96864,-17.7564,61.70794,-17.98256,61.43398,-18.2388,61.16942,-18.49038,60.8946,-18.7456,60.6318,-19.0156,60.39584,-19.28602,60.17044,-19.56996,59.95268,-19.88916,59.78434,-20.15298,0,0,62.5636,-17.23414,62.54682,-17.6947,62.28194,-17.99368,62.03566,-18.22656,61.78432,-18.47972,61.54098,-18.72854,61.28376,-18.97458,61.02418,-19.21918,60.76742,-19.46504,60.50628,-19.71502,60.23574,-19.99962,59.78434,-20.15298,59.75162,-19.6517,59.92776,-19.29918,60.12948,-18.98488,60.3501,-18.69006,60.6216,-18.40324,60.9187,-18.13894,61.20246,-17.88366,61.49982,-17.63148,61.7749,-17.41824,62.0842,-17.21546,-0.503092869601498,-0.454286998296673,-0.443159999999999,-0.60314,1.97837530433448,0.489377883613701,6.20741017664226,1.5354868453482,5.71900983657137,-3.10813905675651,-19.5006351046303,3.10813905675651,19.5006351046303,0.821852511781066,0.790613044604795,0.203296332084635,0.195568827450682,FALSE,-1.4813,-1.65036,5.69821416899123,5.69821416899123,58.9007607732434,71.4029210563623,63.9029897241185,towards,0.00615134720065558,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
838,61.0836,18.6333,-0.795173,654,25982,4.01879599859332,0.883873,9.09977,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.50888,-17.26504,62.20662,-17.53328,61.9148,-17.7872,61.6573,-18.02002,61.39166,-18.28568,61.12494,-18.55262,60.86314,-18.79742,60.59428,-19.06634,60.35468,-19.3346,60.1304,-19.61916,59.91796,-19.9378,59.73194,-20.20268,0,0,62.50888,-17.26504,62.48538,-17.72552,62.21906,-18.02364,61.97636,-18.2624,61.73724,-18.52902,61.49558,-18.79784,61.25056,-19.0339,60.98424,-19.27946,60.72428,-19.52456,60.46152,-19.77386,60.19492,-20.05934,59.73194,-20.20268,59.72114,-19.69038,59.891,-19.33754,60.0911,-19.02372,60.31746,-18.7318,60.59346,-18.44748,60.87202,-18.19404,61.16044,-17.92462,61.45474,-17.66542,61.72882,-17.44972,62.02806,-17.24848,-0.489650546633534,-0.461430726467557,-0.436720000000015,-0.603200000000001,1.22400397384966,0.302773934220135,6.28391042500787,1.55441021623696,5.7944789115502,4.50670787055651,-14.0308733107896,4.50670787055651,14.0308733107896,0.476958804464717,0.62934280773229,0.117982209840809,0.155676453623717,FALSE,-1.47370000000001,-1.65212,5.24838551899714,5.24838551899714,60.184532607971,71.8581040143284,63.8784627152846,towards,-7.70027317727358e-05,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
839,61.0334,18.6638,-0.808849,665,26286,4.11909808649682,0.869753,9.24022,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.50174,-17.29444,62.17848,-17.5459,61.8867,-17.79376,61.63398,-18.03284,61.36554,-18.31886,61.11808,-18.57628,60.84682,-18.83498,60.57794,-19.10462,60.33538,-19.3707,60.1068,-19.65276,59.89446,-19.96834,59.71078,-20.2424,0,0,62.50174,-17.29444,62.4406,-17.74626,62.17012,-18.03708,61.93454,-18.28108,61.69712,-18.56574,61.48314,-18.8264,61.23526,-19.07748,60.9665,-19.32372,60.71124,-19.5676,60.44626,-19.81406,60.17988,-20.09204,59.71078,-20.2424,59.68948,-19.71926,59.86006,-19.366,60.0672,-19.05372,60.30302,-18.76402,60.57654,-18.47842,60.86846,-18.21238,61.14268,-17.94982,61.44702,-17.66742,61.721,-17.4494,62.0187,-17.26002,-0.485057825610616,-0.471325803802967,-0.440920000000006,-0.597640000000002,0.394150899022197,0.0974985546803556,6.30854485619675,1.56050387590448,5.816091007713,11.0767994716907,-5.23615206795205,11.0767994716907,5.23615206795205,0.901819509375251,0.623511681122196,0.223077250273335,0.154234045606755,FALSE,-1.47107999999999,-1.64948,4.74115938855245,4.74115938855245,61.0835562119306,71.3805102774896,63.8787748906067,towards,0.00580870784227664,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
840,60.9961,18.7033,-0.817421,676,26213,4.13186724897411,0.898167,9.38067,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.49664,-17.33276,62.14878,-17.57104,61.8566,-17.8015,61.59122,-18.05416,61.33266,-18.33834,61.08014,-18.62136,60.82384,-18.88268,60.54842,-19.1586,60.2975,-19.4281,60.0568,-19.71184,59.82978,-20.02734,59.64084,-20.28866,0,0,62.49664,-17.33276,62.39076,-17.78584,62.12524,-18.05762,61.87808,-18.30746,61.64954,-18.58796,61.43062,-18.87352,61.2002,-19.12966,60.93204,-19.387,60.67078,-19.63606,60.39546,-19.8841,60.11346,-20.16112,59.64084,-20.28866,59.63434,-19.77,59.81718,-19.41374,60.03502,-19.09828,60.28172,-18.80732,60.56562,-18.51682,60.8417,-18.24756,61.1237,-17.96302,61.42014,-17.67918,61.7149,-17.4427,62.01882,-17.27184,-0.475974233168026,-0.467814471272867,-0.467719999999993,-0.599240000000002,0.942731350916096,0.233197347498635,6.36746556562901,1.57507871012315,5.87481503756502,16.2131390524345,2.60440568212347,16.2131390524345,2.60440568212347,1.37522283240771,0.80011395694638,0.340179963703762,0.19791900659209,FALSE,-1.50287999999999,-1.689,4.26214595003458,4.26214595003458,61.4594163070216,69.8863308273703,63.8556070417407,towards,0.0121049807548934,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
841,60.9448,18.7627,-0.818231,678,26127,4.18487653795409,0.907326,9.43885,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.4419,-17.37596,62.09758,-17.63076,61.80736,-17.85234,61.52368,-18.11646,61.27212,-18.3921,61.00658,-18.69698,60.76652,-18.96268,60.50096,-19.23514,60.23384,-19.52254,59.99376,-19.79854,59.7484,-20.11064,59.53512,-20.36352,0,0,62.4419,-17.37596,62.34564,-17.84248,62.0819,-18.1041,61.8124,-18.36362,61.5856,-18.63792,61.35172,-18.94696,61.13898,-19.20948,60.88,-19.46964,60.59724,-19.73864,60.32578,-19.98658,60.02538,-20.26276,59.53512,-20.36352,59.5687,-19.83802,59.767,-19.48334,59.9827,-19.18162,60.23978,-18.8754,60.51176,-18.5906,60.77248,-18.31956,61.0679,-18.01718,61.35338,-17.74656,61.66464,-17.49984,61.96446,-17.32864,-0.468822631438395,-0.458174212733498,-0.485440000000004,-0.588100000000001,1.68793994205941,0.417534769415222,6.47296181200772,1.6011746332116,5.9803067682185,17.4463756942287,-3.48314973765999,17.4463756942287,3.48314973765999,1.41201875427147,1.12515207765767,0.34928193254044,0.278321580996937,FALSE,-1.52371999999999,-1.71854,3.71968602512914,3.71968602512914,61.3808547266784,68.4206018758768,63.8073652834593,towards,0.00988499411429315,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
842,60.8605,18.8795,-0.815636,684,25945,4.23019769893212,0.901312,9.67155,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.37338,-17.45736,62.02904,-17.71392,61.73422,-17.94118,61.46102,-18.1975,61.20028,-18.48298,60.93708,-18.78922,60.698,-19.0589,60.4387,-19.33696,60.16028,-19.63654,59.92462,-19.89294,59.66778,-20.19756,59.43642,-20.45306,0,0,62.37338,-17.45736,62.27616,-17.92654,62.01074,-18.19114,61.74792,-18.4454,61.5044,-18.73458,61.26954,-19.04506,61.05936,-19.31446,60.80728,-19.5849,60.5116,-19.865,60.24788,-20.09492,59.9428,-20.36332,59.43642,-20.45306,59.49448,-19.913,59.70926,-19.56814,59.92222,-19.28376,60.186,-18.9624,60.45318,-18.67584,60.7153,-18.40454,61.00448,-18.10418,61.29384,-17.82718,61.59096,-17.58818,61.89906,-17.4089,-0.464931564763727,-0.45783811823733,-0.492499999999993,-0.561020000000006,1.84787653959902,0.457097249519391,6.58845409573266,1.62974321130656,6.09476739047522,16.7272895188955,-3.33938536325505,16.7272895188955,3.33938536325505,1.68520954690522,1.39231770857295,0.416859369252747,0.344408612484435,FALSE,-1.53249999999999,-1.71458,3.20744285700683,3.20744285700683,61.6960897433929,66.7981011486269,63.7680367200904,towards,0.0126444446719582,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
843,60.7758,19.0031,-0.820043,690,25804,4.2750495155289,0.875671,9.69565,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.27592,-17.56972,61.92988,-17.82956,61.6376,-18.06694,61.36178,-18.32818,61.10802,-18.60392,60.84994,-18.9008,60.59878,-19.18546,60.34398,-19.46958,60.06298,-19.77066,59.82456,-20.02216,59.55796,-20.3227,59.3233,-20.56648,0,0,62.27592,-17.56972,62.17728,-18.0442,61.9169,-18.32042,61.65062,-18.5814,61.4082,-18.85806,61.17604,-19.1573,60.9533,-19.4423,60.70492,-19.72086,60.40508,-20.00552,60.1389,-20.22796,59.8276,-20.48856,59.3233,-20.56648,59.39622,-20.0407,59.61992,-19.69666,59.8363,-19.41218,60.09802,-19.08882,60.35906,-18.7995,60.6371,-18.51444,60.91946,-18.22114,61.19542,-17.95216,61.49154,-17.70614,61.79968,-17.5218,-0.466733546142775,-0.462973539242913,-0.505020000000002,-0.552040000000005,2.26519973865432,0.560327785954581,6.73002907939856,1.66476369792872,6.23542547866623,12.5186909473385,-8.1620272206046,12.5186909473385,8.1620272206046,1.57315342128694,1.51844804710309,0.389140771330058,0.375608657285906,FALSE,-1.55006,-1.71878000000001,2.67280720649886,2.67280720649886,62.023769120557,65.766704892075,63.7177796116877,towards,0.0157969010668337,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
844,60.6669,19.1513,-0.822133,683,25584,4.2389454229756,0.876063,9.69565,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.13196,-17.68084,61.81008,-17.95984,61.5352,-18.19994,61.24892,-18.47888,61.00352,-18.74264,60.74104,-19.03932,60.49976,-19.31212,60.24374,-19.59728,59.96204,-19.89592,59.7245,-20.14426,59.45012,-20.43726,59.19874,-20.65258,0,0,62.13196,-17.68084,62.0737,-18.16752,61.8319,-18.44704,61.55196,-18.72836,61.31276,-18.99674,61.0674,-19.29836,60.8468,-19.5751,60.59528,-19.8601,60.2874,-20.14472,60.01862,-20.3625,59.69822,-20.61912,59.19874,-20.65258,59.31446,-20.14564,59.54122,-19.80732,59.75274,-19.52542,60.00692,-19.20484,60.2671,-18.91936,60.52936,-18.65026,60.8088,-18.36062,61.06834,-18.10596,61.37054,-17.84124,61.66188,-17.6505,-0.463164105988657,-0.467687260656877,-0.511920000000011,-0.541340000000002,2.81922544369904,0.697373535771793,6.90623066962975,1.70834954391446,6.41060349299503,9.82638487284341,-6.07246634438121,9.82638487284341,6.07246634438121,1.12626689325048,1.51539962199339,0.278597345708636,0.374854588113454,FALSE,-1.55340000000001,-1.69462,2.09430980837882,2.09430980837882,62.6820419199712,64.956275990691,63.6550834289297,towards,0.0118972674809394,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
845,60.5469,19.2893,-0.821422,672,25627,4.17988835922708,0.873604,9.45588,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,62.0185,-17.7909,61.70732,-18.07602,61.44158,-18.32176,61.17468,-18.59366,60.91782,-18.87292,60.65628,-19.15148,60.40786,-19.42012,60.16444,-19.69318,59.88492,-19.99282,59.64782,-20.24184,59.383,-20.52104,59.1265,-20.73232,0,0,62.0185,-17.7909,61.9771,-18.28336,61.74536,-18.56656,61.48654,-18.83928,61.23914,-19.1222,60.99404,-19.4086,60.76248,-19.68268,60.5152,-19.95372,60.20726,-20.23946,59.93786,-20.45858,59.62932,-20.70416,59.1265,-20.73232,59.25126,-20.22994,59.468,-19.90582,59.67838,-19.6242,59.92786,-19.30258,60.16984,-19.02894,60.43848,-18.76772,60.71286,-18.49592,60.98252,-18.2216,61.26518,-17.96194,61.5465,-17.76546,-0.464794732462264,-0.475593833701726,-0.501919999999998,-0.528220000000005,2.24935891738075,0.556409344609009,7.04681560196604,1.74312512795252,6.55010712416218,7.17979681237493,-9.03836819599942,7.17979681237493,9.03836819599942,0.817889994819251,1.38020665868432,0.202316149931983,0.341412780525829,FALSE,-1.53482,-1.64812000000001,1.4139602675097,1.4139602675097,63.1808120285565,64.9242661606796,63.6078885801816,towards,0.00859823983987223,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
846,60.4852,19.3504,-0.819053,661,26150,4.01109181979824,0.904496,9.2743,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.93368,-17.88816,61.62886,-18.15796,61.35394,-18.41878,61.1041,-18.68464,60.8537,-18.965,60.5927,-19.23932,60.33722,-19.50196,60.0916,-19.77106,59.82704,-20.05544,59.59032,-20.30036,59.32716,-20.57786,59.06746,-20.78326,0,0,61.93368,-17.88816,61.89158,-18.36614,61.65194,-18.66832,61.4111,-18.93852,61.17366,-19.2247,60.92816,-19.50944,60.68434,-19.77644,60.43668,-20.04098,60.1482,-20.3098,59.87804,-20.52218,59.56982,-20.76318,59.06746,-20.78326,59.19876,-20.2853,59.41136,-19.96088,59.61986,-19.67938,59.86146,-19.37304,60.1097,-19.10166,60.37916,-18.84498,60.64764,-18.5788,60.9137,-18.3028,61.1817,-18.05018,61.47488,-17.8496,-0.461959539403571,-0.482111418631723,-0.499879999999983,-0.522420000000004,1.73496979570246,0.429168239663295,7.15525121419745,1.76994814293148,6.6574480266841,8.76085790071965,-4.35769079593855,8.76085790071965,4.35769079593855,0.706317657366424,1.15993052608633,0.174717223553923,0.286924500498661,FALSE,-1.52654,-1.61286,0.774368506775266,0.774368506775266,63.8384548805021,64.7954422107083,63.5737896255399,towards,0.00916191893976919,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
847,60.4764,19.3819,-0.807863,653,26158,3.9673798293728,0.897873,9.11681,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.86176,-17.96126,61.5628,-18.2236,61.28896,-18.48566,61.03908,-18.75718,60.79622,-19.03116,60.53226,-19.30938,60.2711,-19.5713,60.02896,-19.82496,59.77162,-20.0975,59.53424,-20.34932,59.26832,-20.6288,59.01122,-20.82258,0,0,61.86176,-17.96126,61.82418,-18.43084,61.58356,-18.73768,61.34322,-19.012,61.11998,-19.29092,60.87482,-19.5811,60.62294,-19.84802,60.37442,-20.09472,60.09282,-20.35162,59.82114,-20.57192,59.50842,-20.81396,59.01122,-20.82258,59.14466,-20.33782,59.3566,-20.00526,59.56592,-19.7206,59.80142,-19.42798,60.04296,-19.16982,60.31224,-18.9122,60.58862,-18.64304,60.8515,-18.37074,61.11904,-18.11184,61.4105,-17.91816,-0.459871386484967,-0.484521856519534,-0.503300000000003,-0.531299999999998,1.48044509631399,0.366208113522799,7.24777903271707,1.79283615002665,6.74983394512784,11.6824609763343,-2.3483436583111,11.6824609763343,2.3483436583111,0.38320162893022,1.05629891123757,0.0947901046643315,0.261289819233157,FALSE,-1.5279,-1.59764,0.15445631723452,0.15445631723452,64.1875197672217,65.1348609576247,63.5374429505311,towards,0.00721551872868701,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
848,60.4357,19.3972,-0.81294,665,26206,4.02208560842758,0.893139,9.31544,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.79408,-18.00952,61.50692,-18.27902,61.24818,-18.52646,60.98948,-18.80712,60.7481,-19.08166,60.48596,-19.36024,60.2344,-19.60858,59.98616,-19.85842,59.74194,-20.11924,59.49104,-20.38586,59.23106,-20.6513,58.98,-20.84344,0,0,61.79408,-18.00952,61.77552,-18.475,61.54352,-18.7684,61.29582,-19.0575,61.07638,-19.338,60.8349,-19.62968,60.59284,-19.884,60.33836,-20.1272,60.07072,-20.37284,59.78326,-20.60844,59.47714,-20.83968,58.98,-20.84344,59.10262,-20.35682,59.30966,-20.04016,59.52772,-19.74232,59.75416,-19.46448,60.00196,-19.2091,60.25908,-18.96528,60.5349,-18.69656,60.79808,-18.42554,61.07658,-18.16596,61.3449,-17.98126,-0.461681216472848,-0.488930971707779,-0.51088,-0.532060000000001,1.10044989781447,0.272211162783658,7.31655715133048,1.80984934770063,6.8185847559446,17.0833413084484,1.53902412530817,17.0833413084484,1.53902412530817,0.728496025096839,1.12043239069333,0.180203342713487,0.277154102605518,FALSE,-1.51704,-1.56964,-0.384003820177145,0.384003820177145,64.3906996940603,64.7753371883432,63.5088202534042,towards,0.0083927523660824,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
849,60.3674,19.4473,-0.809399,658,26526,4.06616551890744,0.89644,9.15795,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.7373,-18.05776,61.45654,-18.33412,61.19528,-18.57868,60.94742,-18.8449,60.70546,-19.12016,60.43396,-19.41342,60.18118,-19.66254,59.92926,-19.91122,59.69306,-20.16086,59.43768,-20.42808,59.17096,-20.69364,58.92532,-20.88738,0,0,61.7373,-18.05776,61.72606,-18.51928,61.4908,-18.81258,61.25474,-19.0892,61.03416,-19.37022,60.7884,-19.67862,60.54416,-19.93312,60.28826,-20.17568,60.03356,-20.41124,59.7415,-20.65012,59.42946,-20.88024,58.92532,-20.88738,59.03346,-20.39978,59.24746,-20.08384,59.46886,-19.786,59.6925,-19.52208,59.94518,-19.26728,60.20202,-19.02236,60.49064,-18.7401,60.75492,-18.46932,61.0244,-18.22738,61.2931,-18.04728,-0.462589011353319,-0.488247687177176,-0.522100000000002,-0.532779999999999,1.19005074446429,0.294375143807589,7.39093532285949,1.82824779418861,6.89296077899766,22.2665204023009,5.32078979379909,22.2665204023009,5.32078979379909,1.19888268894422,1.29416425254401,0.296559844702466,0.320129027880051,FALSE,-1.53449999999999,-1.57348,-0.910175075964476,0.910175075964476,64.3545370424227,64.2420552745848,63.4755417257545,towards,0.0138634593205337,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
